played_at,track_name,explicit,duration_ms,type,playlist_url
2017-04-21T16:49:09.802Z,Delina Did it Electronic,FALSE,378951,NA,NA
2017-04-24T12:55:34.616Z,MC's Act Like They Don't Know,TRUE,295933,playlist,NA
2017-05-17T09:23:55.373Z,Insert B (The Real Deal)/Nobody Knows (Medley),FALSE,237540,album,NA
2017-04-11T18:15:20.596Z,Feat Feats feat. Emo and Syrus,FALSE,307413,NA,NA
2017-05-22T08:05:20.750Z,Bold Soul Sister,FALSE,152466,playlist,NA
2017-04-25T13:38:27.224Z,Lo Que Tengo Que Decir,FALSE,204946,album,NA
2017-04-21T08:04:49.775Z,Love Land,FALSE,297200,album,NA
2017-04-22T21:20:49.733Z,Carnivals Gumbo Bourbon & Mississippi Jazz,FALSE,68571,playlist,NA
2017-06-10T11:37:40.768Z,Change Me - Submorphics Remix,FALSE,300641,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-04-25T17:01:01.558Z,Night Walker,FALSE,308560,playlist,NA
2017-05-17T09:54:18.734Z,"Try, Try, Try",FALSE,297520,album,NA
2017-06-02T23:01:30.715Z,Bumpy's Lament,FALSE,261333,NA,NA
2017-04-08T18:21:18.929Z,No Security,TRUE,219737,playlist,NA
2017-04-16T12:41:21.393Z,Java,FALSE,119133,playlist,NA
2017-05-27T21:40:17.995Z,Let's Ride,TRUE,237680,playlist,https://open.spotify.com/user/1170891844/playlist/5ZSewQun1V59quoFUx23UF
2017-04-14T19:44:51.052Z,Selfish,TRUE,251422,playlist,NA
2017-05-20T16:45:13.392Z,Give It Up,TRUE,271426,playlist,NA
2017-05-14T11:31:55.891Z,K-Hole,FALSE,175000,album,NA
2017-05-18T12:39:58.083Z,Wake Up - 2017 Deluxe Edition,FALSE,449541,album,NA
2017-06-06T12:52:03.245Z,The Jolly Roger,FALSE,599922,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-04-07T13:41:41.910Z,Red House,FALSE,229960,NA,NA
2017-04-10T20:26:27.348Z,What's The Word,FALSE,216733,album,NA
2017-05-17T06:48:13.094Z,"Run, Run, Run",FALSE,158266,playlist,NA
2017-06-19T19:54:29.522Z,Tha Bullshit,TRUE,120840,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-04T09:18:53.051Z,No Matter (Basic Tape vs. Frances),FALSE,191199,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWZKxDdpAkEjR
2017-05-09T20:27:42.161Z,Lesson Learnt,FALSE,138394,playlist,NA
2017-04-08T16:49:48.329Z,Trophy Wall,FALSE,209972,playlist,NA
2017-06-27T03:34:58.201Z,Silver - Robot Baby Mix,FALSE,486000,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-05-12T15:34:17.630Z,Falling Water,FALSE,565133,playlist,NA
2017-04-04T11:48:40.500Z,After The Love Is Gone,FALSE,264866,NA,NA
2017-04-04T10:24:59.957Z,Saturday (feat. Analog Lust),TRUE,275040,NA,NA
2017-05-09T21:20:51.518Z,Drinkin',FALSE,283583,playlist,NA
2017-04-05T20:36:52.677Z,"Lord, Have Mercy on Me",FALSE,594093,NA,NA
2017-05-26T11:52:53.123Z,One - Original Mix,FALSE,439011,playlist,https://open.spotify.com/user/snip3rwarface/playlist/6KSomEjXOrrQzb5uLDcemw
2017-06-08T06:46:42.814Z,You - Original Mix,FALSE,286290,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-04-25T08:36:54.206Z,Still a Soul in There,FALSE,372705,album,NA
2017-04-15T19:01:38.448Z,Blues for Mrs. Pauline / Leave My Boy Alown,FALSE,431935,playlist,NA
2017-04-08T17:50:06.650Z,Location,FALSE,219080,playlist,NA
2017-05-18T19:30:54.503Z,Ridin' on Candy,FALSE,199950,NA,NA
2017-05-12T15:18:44.195Z,Slightest Right,FALSE,185108,playlist,NA
2017-06-12T16:55:59.871Z,"Hold On, We're Going Home",FALSE,227880,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
2017-04-02T20:26:50.853Z,Amos Moses,FALSE,145933,playlist,NA
2017-04-16T13:42:41.267Z,Eye of the Tiger,FALSE,243773,playlist,NA
2017-06-19T19:52:28.551Z,Could Heaven Ever Be Like This,FALSE,516586,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-10T19:04:32.516Z,Chicken Shake,FALSE,229160,album,NA
2017-04-04T12:35:12.337Z,"Hold On, I'm Comin'",FALSE,155706,NA,NA
2017-06-12T11:40:02.209Z,Rearranged - Subsonik & Muffler Remix,FALSE,422068,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-05-22T09:27:04.142Z,Make Me Believe In You,FALSE,328920,playlist,NA
2017-04-14T08:05:06.993Z,Funky Tramway,FALSE,283936,playlist,NA
2017-06-19T19:16:27.803Z,I Don't Know What It Is But Sure Is Funky,FALSE,207293,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-04T14:58:52.652Z,Always - Ashley Beedle's Mahavishnu Vocal Mix,FALSE,444826,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
2017-05-16T18:38:58.973Z,Superman Lover,FALSE,342586,playlist,NA
2017-04-07T00:14:03.456Z,Wang Dang Doodle - Single Version,FALSE,177933,playlist,NA
2017-05-11T06:41:07.989Z,Sea Groove,FALSE,268173,playlist,NA
2017-04-09T18:43:08.272Z,Let's Stay,FALSE,298000,album,NA
2017-04-10T19:18:10.589Z,I'm A Believer,FALSE,272533,album,NA
2017-04-03T19:15:58.111Z,The 900 Number,FALSE,182040,playlist,NA
2017-05-23T06:38:53.249Z,Vers Mindegy Kinek,TRUE,97373,album,https://open.spotify.com/album/2muudqrKuhoQaMrsTlkEEP
2017-06-07T12:54:02.849Z,Suerte,FALSE,349440,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2017-04-14T09:02:28.626Z,Sugar Daddy,FALSE,936547,playlist,NA
2017-06-27T05:12:32.627Z,The Dub Sutras - Sensual Sutras Mix,FALSE,420000,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-05-25T08:55:38.387Z,One More Chance,TRUE,283053,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
2017-05-20T17:04:59.288Z,It Serves You Right To Suffer - The Avener Rework,FALSE,205400,playlist,NA
2017-04-04T12:02:03.471Z,It's Your Thing,FALSE,166506,NA,NA
2017-05-23T18:28:58.052Z,True Sons of Zion,FALSE,244720,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2017-04-16T20:01:09.576Z,Light Intro,FALSE,139678,album,NA
2017-05-17T10:10:40.319Z,Higher,FALSE,242960,album,NA
2017-04-25T13:29:36.174Z,Mozo (feat. Buraka Som Sistema),FALSE,236213,album,NA
2017-06-19T19:19:57.488Z,I Juswanna Chill,TRUE,208866,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-05-17T06:42:05.454Z,It Was A Good Day - Remix;,TRUE,267893,playlist,NA
2017-04-20T15:57:30.806Z,Break Loose,FALSE,206875,playlist,NA
2017-05-22T12:32:05.734Z,Maybellene - Single Version,FALSE,139933,playlist,NA
2017-06-07T22:01:18.655Z,Travellin' Man,FALSE,379653,NA,NA
2017-04-09T21:27:16.130Z,Drum Pan Sound,FALSE,185733,playlist,NA
2017-04-12T21:14:16.117Z,Aftergold,FALSE,191007,playlist,NA
2017-04-22T18:35:15.108Z,99 Problems,TRUE,234453,NA,NA
2017-05-18T20:57:18.645Z,Dia Ja Manche,FALSE,276981,NA,NA
2017-04-05T11:16:23.382Z,Venus,FALSE,431040,artist,NA
2017-05-02T18:48:23.553Z,Ganges a Go-Go,FALSE,119800,playlist,NA
2017-05-23T20:24:15.037Z,Zero - Outsiders Remix,FALSE,419154,NA,NA
2017-04-18T14:57:49.794Z,Sheesha,FALSE,478693,album,NA
2017-05-20T16:21:33.538Z,Dia Ja Manche,FALSE,276981,playlist,NA
2017-05-18T18:32:17.501Z,J.A.J.,FALSE,144160,playlist,NA
2017-04-16T19:59:22.880Z,Light Intro,FALSE,139678,album,NA
2017-04-16T21:11:01.314Z,Everywhere I Go,FALSE,289893,album,NA
2017-05-25T08:33:27.837Z,Things Done Changed,TRUE,238106,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
2017-04-10T13:14:33.882Z,You Hear Colours,FALSE,338400,playlist,NA
2017-04-11T21:39:44.551Z,Take out Some Insurance,FALSE,139786,NA,NA
2017-06-12T17:09:39.667Z,Old Black Mattie,FALSE,400160,NA,NA
2017-04-11T08:12:35.568Z,How Ill,TRUE,212933,playlist,NA
2017-04-21T06:43:02.551Z,Heygana,FALSE,358626,playlist,NA
2017-05-21T19:54:08.716Z,Pesti Események,TRUE,211920,artist,NA
2017-05-28T15:49:29.210Z,Let Me,FALSE,262641,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
2017-05-28T12:09:38.436Z,The Way I Feel,FALSE,310573,NA,NA
2017-04-25T11:44:27.754Z,Laleïché,FALSE,331466,album,NA
2017-05-24T13:43:16.366Z,My Story,FALSE,189440,album,https://open.spotify.com/album/4he7R24eqd1EbF9kegiAK8
2017-05-22T13:57:55.484Z,The Numbers Game,FALSE,183866,playlist,NA
2017-04-06T17:01:42.796Z,It Was A Good Day - Remix;,TRUE,267893,playlist,NA
2017-04-26T11:39:50.474Z,DNA.,TRUE,185946,album,NA
2017-04-09T20:21:57.412Z,"Pass The Dutchie - Original 7"" Version",FALSE,205426,playlist,NA
2017-05-24T09:48:54.150Z,A Sunday Kind Of Love - Single Version,FALSE,198866,album,https://open.spotify.com/album/2pBhXw3Hi1hBf8FpAtE101
2017-05-03T13:09:53.984Z,Dia Ja Manche,FALSE,276981,NA,NA
2017-05-22T19:26:43.100Z,Ride Me High,FALSE,215000,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-22T21:36:10.395Z,Jerry,FALSE,68574,playlist,NA
2017-04-16T12:20:28.729Z,Chicago,FALSE,176053,playlist,NA
2017-06-19T19:40:11.664Z,Abraka,FALSE,266189,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-23T18:29:37.910Z,People On Hold - Original Mix,FALSE,483600,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2017-04-24T12:54:22.341Z,Happy (Original Mix),FALSE,374840,playlist,NA
2017-04-05T09:53:17.247Z,Firefly,FALSE,252893,artist,NA
2017-05-12T09:24:07.024Z,Black Coffee,FALSE,200440,NA,NA
2017-04-13T20:38:52.378Z,Sean J Period Instrumental,FALSE,93466,album,NA
2017-04-21T22:24:52.630Z,Somewhere I Belong,FALSE,213933,playlist,NA
2017-04-08T18:17:38.778Z,Magic,TRUE,190476,playlist,NA
2017-04-10T07:08:24.353Z,Ghetto Pop Life,FALSE,263693,playlist,NA
2017-04-22T17:17:38.266Z,Lenny,FALSE,297160,NA,NA
2017-06-02T12:56:31.406Z,Ambientworkx.XIII,FALSE,344500,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
2017-04-14T20:21:11.994Z,Booty,FALSE,209699,playlist,NA
2017-06-06T08:07:52.051Z,Day The Funk Died,FALSE,480004,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-05-23T21:38:01.199Z,We Come in Peace - Vini Vici Remix,FALSE,444347,NA,NA
2017-05-12T07:35:58.188Z,Ain't Misbehavin',FALSE,192973,album,NA
2017-05-22T12:16:28.512Z,What'd I Say - Parts I & II Remastered Mono,FALSE,304026,playlist,NA
2017-04-10T13:34:39.403Z,Harsh and stubborn that river bends,FALSE,141117,playlist,NA
2017-05-03T13:55:07.067Z,The Calling,FALSE,445217,NA,NA
2017-06-14T12:15:12.855Z,Rainforest,FALSE,513510,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2017-05-24T13:22:25.961Z,Tale Of Five Cities,FALSE,531919,album,https://open.spotify.com/album/3tbAr7OCbuu3ojhSG6FPC6
2017-04-23T21:26:17.229Z,Sooner Or Later,FALSE,328626,playlist,NA
2017-04-07T13:10:30.217Z,D'fish,FALSE,231760,NA,NA
2017-04-02T21:19:25.945Z,Critical Beatdown,FALSE,222840,playlist,NA
2017-04-14T23:23:52.397Z,Mathar,FALSE,220973,playlist,NA
2017-04-24T10:05:25.155Z,Boogie,FALSE,328120,playlist,NA
2017-06-26T13:00:31.896Z,Time Machine,FALSE,274880,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-11T21:07:37.024Z,I'm Gonna Have to Leave Here,FALSE,395266,album,NA
2017-06-07T15:17:15.063Z,Describe The Doc,FALSE,350466,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2017-05-17T09:15:44.810Z,Insert A (Mental Relaxation)/Medicine (Medley),FALSE,259227,album,NA
2017-05-03T12:39:17.861Z,Common People - Full Length Version; Album Version,FALSE,350373,NA,NA
2017-06-26T20:49:35.912Z,The Solution Machine,FALSE,405426,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-06-09T19:15:39.162Z,Hear Me Scream,FALSE,390106,playlist,https://open.spotify.com/user/1170891844/playlist/34Eiti0QsIeYOZOczaDXKm
2017-05-23T09:02:51.755Z,Love Rollercoaster,FALSE,268000,album,https://open.spotify.com/album/5LdFV0mo8IlQivAGHXGivQ
2017-05-19T08:54:01.066Z,I'm Leaving,FALSE,229760,album,NA
2017-04-24T08:49:09.521Z,The Jackal,FALSE,423066,playlist,NA
2017-06-05T13:39:26.282Z,Machina Terra - E-Clip Remix,FALSE,517384,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-05-17T08:26:35.846Z,Like a Chicken,FALSE,190066,album,NA
2017-04-16T13:46:21.315Z,I Ran,FALSE,219933,playlist,NA
2017-04-23T13:40:13.996Z,Star Peace,FALSE,523021,playlist,NA
2017-04-04T12:29:31.980Z,Slippery When Wet,FALSE,200866,NA,NA
2017-05-09T18:02:07.414Z,Happy (Original Mix),FALSE,374840,playlist,NA
2017-04-05T11:58:48.530Z,Pleasure,FALSE,252567,playlist,NA
2017-04-24T12:31:32.322Z,I Get Lifted - 2004 Remastered Version,FALSE,185560,playlist,NA
2017-04-09T18:03:26.999Z,Texas Flood,FALSE,262133,NA,NA
2017-04-06T23:04:24.964Z,Have A Good Time,FALSE,228533,playlist,NA
2017-06-13T21:39:45.627Z,I Get Lifted (feat. Fanny Franklin),FALSE,446013,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-05-18T11:18:08.887Z,It Was A Good Day,TRUE,260306,playlist,NA
2017-04-14T22:51:12.812Z,An Open Letter To NYC,FALSE,258626,playlist,NA
2017-05-12T08:40:14.817Z,God Bless the Child,FALSE,445240,NA,NA
2017-04-23T19:52:04.254Z,Diametric,FALSE,367826,playlist,NA
2017-04-20T16:01:36.850Z,Street Life - Original Mix,FALSE,403959,playlist,NA
2017-05-19T09:48:26.242Z,The Princess and the Sky Goat - Ornah-Mental & Dirk Schloemer Mix,FALSE,412308,playlist,NA
2017-04-14T09:59:36.926Z,Sıcak Bir Sevda,FALSE,224071,playlist,NA
2017-04-23T13:54:55.898Z,Litany,FALSE,355480,playlist,NA
2017-06-08T11:59:46.813Z,The Gift - Logistics Remix,FALSE,345219,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-04-21T22:17:03.299Z,Hound Dog,FALSE,172266,playlist,NA
2017-06-10T09:40:19.920Z,New Steps of Change - Original Mix,FALSE,316340,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-04-08T16:39:56.001Z,Me and Your Mama,FALSE,379226,playlist,NA
2017-05-13T20:16:44.426Z,All The Things you Are,FALSE,170626,NA,NA
2017-06-02T21:18:15.836Z,Cosmic Interlude,FALSE,447000,album,https://open.spotify.com/album/2YgeSuxQWw3NjUPYhjoTFl
2017-06-13T21:02:57.445Z,That's the Joint - Remix,FALSE,353466,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-05-22T09:35:59.281Z,Stop the Rain,FALSE,270346,playlist,NA
2017-04-15T16:07:52.066Z,Going Down - 2000 - Remastered,FALSE,202600,playlist,NA
2017-04-11T22:22:48.840Z,I Want Some More,FALSE,229173,NA,NA
2017-05-22T13:32:33.524Z,Finally Found You,FALSE,263666,playlist,NA
2017-06-12T10:40:26.437Z,The Trip,FALSE,336146,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-06-29T12:43:14.701Z,BOOM,FALSE,154146,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4dyzvuaRJ0n
2017-04-04T12:23:14.718Z,"You're The First, The Last, My Everything",FALSE,206760,NA,NA
2017-04-05T21:01:15.367Z,Sun Sinking Low,FALSE,208426,NA,NA
2017-06-26T20:33:41.712Z,Holy Thursday,FALSE,331373,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-04-03T19:12:55.632Z,Candyman,FALSE,229533,playlist,NA
2017-05-12T10:03:49.181Z,Summertime,FALSE,252266,NA,NA
2017-04-05T21:18:33.780Z,Make Me A Pallet On Your Floor - Live,FALSE,230240,NA,NA
2017-05-22T19:51:16.381Z,Who Is She (And What Is She To You),FALSE,253693,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
2017-06-29T11:00:01.620Z,Intro,TRUE,129266,album,https://open.spotify.com/album/7viNUmZZ8ztn2UB4XB3jIL
2017-04-10T09:39:05.064Z,Ready To Rumble,FALSE,379239,album,NA
2017-06-19T09:05:49.993Z,Leaving Trunk,FALSE,289560,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
2017-04-11T11:02:01.781Z,Rebel Heart,FALSE,238924,playlist,NA
2017-06-13T20:56:39.215Z,Layer ft. Mara TK,FALSE,232733,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2017-05-12T09:39:12.278Z,Body and Soul,FALSE,181746,NA,NA
2017-05-11T06:49:37.076Z,"Paper'd Up - Explicit; Feat. Mr. Kane, Tracy Nelson",TRUE,230026,playlist,NA
2017-04-22T21:05:04.639Z,Mardi Gras Swing Jazz,FALSE,64480,playlist,NA
2017-04-21T18:36:42.383Z,Give Me Water,FALSE,200314,playlist,NA
2017-04-21T18:03:14.253Z,Candy,FALSE,256373,NA,NA
2017-04-22T20:55:23.441Z,Quincy,FALSE,64432,playlist,NA
2017-04-21T19:44:38.525Z,Shankara,FALSE,402696,album,NA
2017-04-16T12:17:32.481Z,Bow Wow Blues (My Mama Treats Me Like A Dog),FALSE,193533,playlist,NA
2017-05-16T09:03:02.109Z,Let Down,FALSE,284400,playlist,NA
2017-05-03T13:20:45.669Z,The Sticks,FALSE,242480,NA,NA
2017-04-09T08:27:34.796Z,Dimples,FALSE,135160,NA,NA
2017-04-09T17:44:21.975Z,"Sad Days, Lonely Nights - Full Band Version",FALSE,262200,NA,NA
2017-05-24T09:14:37.972Z,Ocean Deep,FALSE,394004,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
2017-05-17T10:19:10.230Z,Don't You Worry 'Bout a Thing,FALSE,255986,album,NA
2017-04-26T11:53:23.271Z,LOYALTY. FEAT. RIHANNA.,TRUE,227360,album,NA
2017-04-14T23:33:34.031Z,Lights (Bassnectar Remix Version),FALSE,305571,playlist,NA
2017-04-21T19:05:02.461Z,Candy,FALSE,256373,artist,NA
2017-06-08T06:36:04.947Z,No Beginning,FALSE,319255,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
2017-04-16T20:53:52.996Z,Vibration,FALSE,408879,album,NA
2017-05-12T10:07:02.607Z,Ain't Misbehavin',FALSE,192973,NA,NA
2017-05-18T11:43:37.245Z,How I Could Just Kill a Man,TRUE,252240,playlist,NA
2017-04-10T08:28:07.988Z,For the Love of Money,FALSE,439866,playlist,NA
2017-05-18T18:29:53.152Z,The Inside Man - Soopasoul remix,FALSE,440350,playlist,NA
2017-06-20T09:08:24.388Z,The Prayer - Outsiders Remix,FALSE,549517,playlist,https://open.spotify.com/user/11161445590/playlist/3j4Ul4wQZjcAcJzRiZL6rg
2017-05-17T08:23:25.632Z,Feeling High,FALSE,217093,album,NA
2017-06-27T07:25:48.243Z,Just A State - Original Mix,FALSE,373853,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-06-02T14:24:41.326Z,Dreamers Of Dreams - Original Mix,FALSE,466666,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0QjPZU2mNSeDJTKisb9kNw
2017-04-22T18:49:14.273Z,Blue Danube Waltz,FALSE,245666,playlist,NA
2017-04-10T12:04:44.289Z,Call Me - Digitally Remastered 98,FALSE,212226,playlist,NA
2017-05-21T10:34:41.741Z,What U Think About,FALSE,397618,album,NA
2017-05-18T19:16:06.111Z,I Get's My Boogie On,FALSE,250408,NA,NA
2017-04-15T15:03:06.461Z,Shake Your Money Maker,FALSE,150666,playlist,NA
2017-06-07T07:49:17.808Z,Stellar Travel - Original Mix,FALSE,449871,album,https://open.spotify.com/album/2oIhQQO0GvswOJ6gNiLThC
2017-04-22T21:14:59.152Z,Jams,FALSE,70243,playlist,NA
2017-05-23T22:30:01.643Z,The First and the Last - Mad Maxx Remix,FALSE,476800,NA,NA
2017-05-23T20:09:02.636Z,Eternal,FALSE,425142,album,https://open.spotify.com/album/7FdYygnIiC13bjg22njm9m
2017-04-19T17:53:41.342Z,Sheesha,FALSE,462866,album,NA
2017-04-10T13:53:29.402Z,Marbles & Drains,FALSE,289786,playlist,NA
2017-05-22T20:46:33.198Z,Fish In the Dish,FALSE,198000,NA,NA
2017-04-08T17:57:58.775Z,Wicked Streets (Edit),FALSE,216200,playlist,NA
2017-05-19T08:42:43.878Z,My Mind Is Ramblin',FALSE,411093,album,NA
2017-04-13T19:28:52.278Z,Dark And Long - Dark Train,FALSE,653520,playlist,NA
2017-04-05T11:23:28.163Z,Send Them Off!,FALSE,200987,playlist,NA
2017-05-24T08:53:49.504Z,The Arrival,FALSE,275542,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
2017-06-17T09:13:47.772Z,I'm a King Bee,FALSE,183146,NA,NA
2017-05-18T18:22:32.317Z,Loving You Baby,FALSE,212312,playlist,NA
2017-05-18T12:48:06.330Z,Colors,FALSE,487374,album,NA
2017-04-11T09:06:26.179Z,Make It Bang,TRUE,159640,playlist,NA
2017-04-10T09:07:41.204Z,Appreciate - Main,FALSE,273400,playlist,NA
2017-05-25T09:28:35.051Z,Friend Of Mine,TRUE,208120,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
2017-06-27T08:26:19.997Z,Wild Thoughts,TRUE,204664,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWSBi5svWQ9Nk
2017-04-11T22:09:43.349Z,Shady Grove,FALSE,565786,NA,NA
2017-04-04T13:09:24.907Z,Love Will Bring Us Back Together Again,FALSE,355533,NA,NA
2017-06-27T04:36:17.859Z,Diagrams,FALSE,498235,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-04-16T19:33:10.531Z,Atlantis (I Need You),FALSE,394000,NA,NA
2017-06-07T11:12:56.182Z,People On Hold - Original Mix,FALSE,483600,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
2017-05-19T12:16:49.463Z,Trinity,TRUE,278962,playlist,NA
2017-04-19T21:25:17.753Z,Born To Roll,TRUE,254573,playlist,NA
2017-04-04T13:29:20.679Z,Come Fly With Me,FALSE,235253,NA,NA
2017-04-21T20:43:20.058Z,I Get's My Boogie On,FALSE,250408,playlist,NA
2017-05-20T16:53:08.220Z,It Was A Good Day - Remix;,TRUE,267893,playlist,NA
2017-05-22T13:05:48.485Z,No Love,FALSE,308600,playlist,NA
2017-06-09T08:07:16.584Z,Too young,FALSE,197973,NA,NA
2017-04-29T13:29:17.656Z,Chicken Fat,FALSE,254160,playlist,NA
2017-06-04T09:37:25.674Z,Messed Up,FALSE,491150,playlist,https://open.spotify.com/user/1145000573/playlist/65DgkoqZ3roSTZTEP5toAy
2017-04-02T19:02:57.754Z,Love Rollercoaster,FALSE,289146,playlist,NA
2017-06-24T19:35:15.627Z,Safari Strut,FALSE,199572,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
2017-04-25T17:32:21.617Z,Hyperspace,FALSE,524800,playlist,NA
2017-05-12T09:59:36.905Z,"Miss Thing, Pt. 1 - 78rpm Version",FALSE,172333,NA,NA
2017-05-16T09:33:31.370Z,Stepping Razor,FALSE,347053,playlist,NA
2017-05-18T19:37:24.605Z,Soleil Couchant,FALSE,225953,NA,NA
2017-04-16T12:52:14.161Z,St. James Infirmary Blues,FALSE,194360,playlist,NA
2017-05-23T18:42:15.676Z,Love Has No Heart,FALSE,264813,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
2017-04-03T18:52:25.300Z,How I Could Just Kill a Man,TRUE,249440,playlist,NA
2017-06-07T13:38:55.839Z,She Shines,FALSE,385760,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
2017-05-24T08:29:30.475Z,Runnin - Original Mix,FALSE,303748,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
2017-06-02T22:34:33.342Z,Ambientworkx.XIII,FALSE,344500,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
2017-04-11T08:21:39.383Z,Red Frog,FALSE,528750,playlist,NA
2017-05-24T11:42:27.287Z,Eiswinter,FALSE,309677,album,https://open.spotify.com/album/1kIMVFVdytbIFuBs6iMV12
2017-06-06T06:28:07.573Z,Overtones - Original Mix,FALSE,533744,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
2017-05-18T19:51:29.082Z,Jackson Fingers,FALSE,194733,NA,NA
2017-06-27T00:44:31.510Z,Lost Eden,FALSE,367986,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
2017-04-02T20:32:17.723Z,"Hey, Good Lookin' - Single Version",FALSE,174160,playlist,NA
2017-04-22T17:06:03.816Z,Got My Mojo Working,FALSE,172059,NA,NA
2017-05-18T09:29:08.380Z,Children's Story,TRUE,239266,playlist,NA
2017-05-14T11:23:55.742Z,Labrynth,FALSE,304261,album,NA
2017-04-15T20:10:40.042Z,Do Whatcha Wanna,FALSE,192680,playlist,NA
2017-05-29T06:57:08.068Z,Isotonic Tuning,FALSE,422500,album,https://open.spotify.com/album/0Gpzpr7DcOXAWM3lXUR1bP
2017-06-02T22:45:29.853Z,People In Tha Middle,FALSE,302138,NA,NA
2017-05-22T08:38:42.347Z,90% of Me Is You,FALSE,167836,playlist,NA
